,movieId,tmdbId,title
747,1945,654.0,On the Waterfront 
748,1947,1725.0,West Side Story 
749,1948,5769.0,Tom Jones 
750,1949,874.0,A Man for All Seasons
751,1950,10633.0,In the Heat of the Night 
752,1951,17917.0,Oliver! 
753,1952,3116.0,Midnight Cowboy 
754,1953,1051.0,"French Connection, The "
755,1954,1366.0,Rocky 
756,1955,12102.0,Kramer vs. Kramer 
757,1956,16619.0,Ordinary People
758,1957,9443.0,Chariots of Fire 
759,1959,606.0,Out of Africa 
760,1960,746.0,"Last Emperor, The "
761,1961,380.0,Rain Man 
762,1962,403.0,Driving Miss Daisy 
763,1965,13820.0,Repo Man
764,1966,15389.0,Metropolitan
765,1969,10014.0,A Nightmare on Elm Street Part 2: Freddy's Revenge
766,1970,10072.0,A Nightmare on Elm Street 3: Dream Warriors
767,1971,10131.0,A Nightmare on Elm Street 4: The Dream Master
768,1972,10160.0,A Nightmare on Elm Street 5: The Dream Child
769,1973,11284.0,Freddy's Dead: The Final Nightmare
770,1975,9725.0,Friday the 13th Part 2 
771,1976,9728.0,Friday the 13th Part 3: 3D 
772,1977,9730.0,Friday the 13th Part IV: The Final Chapter 
773,1978,9731.0,Friday the 13th Part V: A New Beginning 
774,1979,10225.0,Friday the 13th Part VI: Jason Lives 
775,1980,10281.0,Friday the 13th Part VII: The New Blood
776,1981,10283.0,Friday the 13th Part VIII: Jason Takes Manhattan
777,1982,948.0,Halloween
778,1983,11281.0,Halloween II 
779,1984,10676.0,Halloween III: Season of the Witch 
780,1985,11357.0,Halloween 4: The Return of Michael Myers
781,1986,11361.0,Halloween 5: The Revenge of Michael Myers
782,1991,10585.0,Child's Play
783,1992,11186.0,Child's Play 2
784,1994,609.0,Poltergeist 
785,1995,11133.0,Poltergeist II: The Other Side 
786,1996,10306.0,Poltergeist III 
787,1997,9552.0,"Exorcist, The "
788,1998,11586.0,Exorcist II: The Heretic
789,2002,943.0,Lethal Weapon 3
790,2003,927.0,Gremlins
791,2004,928.0,Gremlins 2: The New Batch
792,2006,9342.0,"Mask of Zorro, The "
793,2010,19.0,Metropolis
794,2011,165.0,Back to the Future Part II 
795,2012,196.0,Back to the Future Part III
796,2018,3170.0,Bambi
797,2019,346.0,Seven Samurai  
798,2020,859.0,Dangerous Liaisons 
799,2021,841.0,Dune
800,2022,11051.0,"Last Temptation of Christ, The "
801,2023,242.0,"Godfather: Part III, The "
802,2026,9424.0,Disturbing Behavior
803,2028,857.0,Saving Private Ryan 
804,2034,9570.0,The Black Hole
805,2052,10439.0,Hocus Pocus
806,2054,9354.0,"Honey, I Shrunk the Kids "
807,2058,9631.0,"Negotiator, The "
808,2059,9820.0,"Parent Trap, The "
809,2064,1779.0,Roger & Me 
810,2065,10849.0,"Purple Rose of Cairo, The "
811,2066,678.0,Out of the Past 
812,2067,907.0,Doctor Zhivago
813,2070,42121.0,Tender Mercies 
814,2071,2887.0,And the Band Played On 
815,2076,793.0,Blue Velvet 
816,2078,9325.0,"Jungle Book, The "
817,2080,10340.0,Lady and the Tramp 
818,2082,10414.0,The Mighty Ducks
819,2083,10437.0,The Muppet Christmas Carol
820,2085,12230.0,101 Dalmatians  
821,2093,13155.0,Return to Oz
822,2097,24808.0,Something Wicked This Way Comes 
823,2100,2619.0,Splash 
824,2108,2107.0,L.A. Story 
825,2114,227.0,"Outsiders, The "
826,2115,87.0,Indiana Jones and the Temple of Doom 
827,2116,123.0,"Lord of the Rings, The "
828,2118,11336.0,"Dead Zone, The "
829,2121,10489.0,Cujo 
830,2122,10823.0,Children of the Corn 
831,2124,2907.0,"Addams Family, The "
832,2125,9454.0,Ever After: A Cinderella Story
833,2126,8688.0,Snake Eyes
834,2138,11837.0,Watership Down 
835,2139,11704.0,"Secret of NIMH, The "
836,2145,11522.0,Pretty in Pink 
837,2146,11557.0,St. Elmo's Fire 
838,2147,13853.0,The Clan of the Cave Bear
839,2154,33644.0,How Stella Got Her Groove Back
840,2155,14662.0,Slums of Beverly Hills
841,2160,805.0,Rosemary's Baby 
842,2161,34584.0,The NeverEnding Story
843,2167,36647.0,Blade 
844,2169,14557.0,Dead Man on Campus
845,2171,41469.0,Next Stop Wonderland 
846,2174,4011.0,Beetlejuice
847,2175,161795.0,Déjà Vu
848,2177,5854.0,Family Plot
849,2178,573.0,Frenzy
850,2179,2370.0,Topaz
851,2180,5780.0,Torn Curtain
852,2184,11219.0,The Trouble with Harry
853,2186,845.0,Strangers on a Train 
854,2187,1978.0,Stage Fright 
855,2188,3682.0,54
856,2194,117.0,"Untouchables, The "
857,2195,14577.0,Dirty Work
858,2196,37498.0,Knock Off
859,2202,13321.0,Lifeboat 
860,2203,21734.0,Shadow of a Doubt 
861,2206,11462.0,Suspicion 
862,2208,940.0,"Lady Vanishes, The "
863,2231,10220.0,Rounders
864,2232,431.0,Cube
865,2236,22796.0,Simon Birch
866,2243,12626.0,Broadcast News 
867,2247,2321.0,Married to the Mob 
868,2248,2028.0,Say Anything... 
869,2249,16384.0,My Blue Heaven 
870,2264,5971.0,We're No Angels
871,2268,881.0,"Few Good Men, A "
872,2272,53113.0,One True Thing
873,2275,24746.0,Six-String Samurai
874,2278,8195.0,Ronin
875,2279,9877.0,Urban Legend
876,2280,26618.0,Clay Pigeons
877,2288,1091.0,The Thing
878,2291,162.0,Edward Scissorhands 
879,2294,8916.0,Antz
880,2295,28134.0,"Impostors, The "
881,2296,9429.0,"Night at the Roxbury, A "
882,2297,12159.0,What Dreams May Come
883,2300,30197.0,"Producers, The "
884,2301,10156.0,History of the World: Part I
885,2302,10377.0,My Cousin Vinny 
886,2306,9713.0,Holy Man
887,2310,9821.0,"Mighty, The "
888,2312,1890.0,Children of a Lesser God 
889,2313,1955.0,"Elephant Man, The "
890,2314,39437.0,Beloved
891,2315,11932.0,Bride of Chucky
892,2316,6435.0,Practical Magic
893,2318,10683.0,Happiness
894,2322,9425.0,Soldier
895,2324,637.0,Life Is Beautiful  
896,2325,8675.0,Orgazmo
897,2328,9945.0,Vampires
898,2329,73.0,American History X 
899,2331,46889.0,Living Out Loud
900,2333,3033.0,Gods and Monsters
901,2334,9882.0,"Siege, The "
902,2335,10663.0,"Waterboy, The "
903,2336,4518.0,Elizabeth 
904,2337,1808.0,Velvet Goldmine
905,2338,3600.0,I Still Know What You Did Last Summer
906,2340,297.0,Meet Joe Black
907,2351,19426.0,Nights of Cabiria  
908,2353,9798.0,Enemy of the State
909,2354,14444.0,The Rugrats Movie
910,2355,9487.0,"Bug's Life, A "
911,2356,9466.0,Celebrity
912,2357,666.0,Central Station  
913,2359,10162.0,Waking Ned
914,2360,309.0,"Celebration, The  "
915,2361,692.0,Pink Flamingos
916,2373,9626.0,Red Sonja
917,2376,707.0,A View to a Kill
918,2377,11954.0,Lifeforce
919,2378,9336.0,Police Academy
920,2384,9447.0,Babe: Pig in the City
921,2385,12257.0,Home Fries
922,2387,10029.0,Very Bad Things 
923,2390,8545.0,Little Voice 
924,2391,10223.0,"Simple Plan, A "
925,2393,200.0,Star Trek: Insurrection 
926,2394,9837.0,"Prince of Egypt, The "
927,2395,11545.0,Rushmore
928,2396,1934.0,Shakespeare in Love 
929,2401,8879.0,Pale Rider
930,2402,1369.0,Rambo: First Blood Part II
931,2403,1368.0,First Blood
932,2404,1370.0,Rambo III
933,2410,1371.0,Rocky III 
934,2411,1374.0,Rocky IV 
935,2412,1375.0,Rocky V 
936,2414,11904.0,Young Sherlock Holmes
937,2420,1885.0,"Karate Kid, The "
938,2421,8856.0,"Karate Kid, Part II, The "
939,2422,10495.0,"Karate Kid, Part III, The "
940,2423,5825.0,Christmas Vacation  
941,2424,9489.0,You've Got Mail 
942,2427,8741.0,The Thin Red Line
943,2428,9276.0,The Faculty
944,2429,9822.0,Mighty Joe Young
945,2431,10312.0,Patch Adams 
946,2432,9441.0,Stepmom
947,2433,9422.0,A Civil Action
948,2436,10368.0,Tea with Mussolini
949,2442,46992.0,Hilary and Jackie 
950,2445,15556.0,At First Sight
951,2446,28902.0,In Dreams
952,2447,14709.0,Varsity Blues
953,2450,10658.0,Howard the Duck
954,2459,30497.0,The Texas Chain Saw Massacre
955,2460,16337.0,The Texas Chainsaw Massacre 2
956,2463,12151.0,Ruthless People 
957,2467,192.0,"Name of the Rose, The  "
958,2469,10013.0,Peggy Sue Got Married
959,2470,9671.0,Crocodile Dundee 
960,2471,9396.0,Crocodile Dundee II 
961,2474,11873.0,The Color of Money
962,2485,10314.0,She's All That
963,2490,2112.0,Payback
964,2491,16172.0,Simply Irresistible 
965,2492,111794.0,20 Dates
966,2494,20595.0,"Last Days, The "
967,2496,11622.0,Blast from the Past
968,2497,10207.0,Message in a Bottle
969,2498,9849.0,My Favorite Martian
970,2500,18892.0,Jawbreaker
971,2502,1542.0,Office Space 
972,2504,15256.0,200 Cigarettes
973,2505,8224.0,8MM 
974,2506,18417.0,"Other Sister, The "
975,2513,8913.0,Pet Sematary
976,2517,8769.0,Christine 
977,2526,40160.0,Meteor
978,2528,10803.0,Logan's Run
979,2529,871.0,Planet of the Apes 
980,2530,1685.0,Beneath the Planet of the Apes
981,2531,1705.0,Battle for the Planet of the Apes
982,2532,1688.0,Conquest of the Planet of the Apes
983,2533,1687.0,Escape from the Planet of the Apes
984,2539,9535.0,Analyze This
985,2540,9455.0,The Corruptor
986,2541,796.0,Cruel Intentions
987,2542,100.0,"Lock, Stock and Two Smoking Barrels"
988,2546,30943.0,The Deep End of the Ocean
989,2548,7341.0,The Rage: Carrie 2
990,2549,10350.0,Wing Commander
991,2550,11772.0,"Haunting, The "
992,2553,11773.0,Village of the Damned 
993,2554,30202.0,Children of the Damned 
994,2555,22345.0,Baby Geniuses
995,2560,10212.0,Ravenous
996,2565,16520.0,"King and I, The "
997,2566,16508.0,Doug's 1st Movie
998,2567,11374.0,Edtv
999,2570,28029.0,A Walk on the Moon
1000,2571,603.0,"Matrix, The "
1001,2572,4951.0,10 Things I Hate About You 
1002,2573,65749.0,Tango
1003,2574,8970.0,The Out-of-Towners
1004,2579,11660.0,Following 
1005,2580,9430.0,Go
1006,2581,11355.0,Never Been Kissed 
1007,2583,9465.0,Cookie's Fortune 
1008,2598,12596.0,Pushing Tin 
1009,2599,9451.0,Election
1010,2600,1946.0,eXistenZ 
1011,2605,1844.0,Entrapment
1012,2606,6552.0,Idle Hands
1013,2612,3309.0,Mildred Pierce 
1014,2616,8592.0,Dick Tracy 
1015,2623,53862.0,Trippin'
1016,2628,1893.0,Star Wars: Episode I - The Phantom Menace 
1017,2639,15660.0,Mommie Dearest
1018,2640,1924.0,Superman 
1019,2641,8536.0,Superman II 
1020,2642,9531.0,Superman III 
1021,2643,11411.0,Superman IV: The Quest for Peace
1022,2648,3035.0,Frankenstein 
1023,2660,10785.0,"Thing from Another World, The "
1024,2662,8974.0,"War of the Worlds, The "
1025,2664,11549.0,Invasion of the Body Snatchers 
1026,2671,509.0,Notting Hill
1027,2672,1090.0,The Thirteenth Floor
1028,2674,15059.0,The Loss of Sexual Innocence
1029,2676,12117.0,Instinct
1030,2677,11779.0,Buena Vista Social Club 
1031,2682,62676.0,Limbo
1032,2683,817.0,Austin Powers: The Spy Who Shagged Me
1033,2686,14283.0,The Red Violin
1034,2688,2275.0,The General's Daughter
1035,2690,24137.0,An Ideal Husband
1036,2692,104.0,Run Lola Run  
1037,2693,15800.0,Trekkies 
1038,2694,9032.0,Big Daddy 
1039,2699,6488.0,Arachnophobia 
1040,2700,9473.0,"South Park: Bigger, Longer and Uncut "
1041,2701,8487.0,Wild Wild West
1042,2702,10279.0,Summer of Sam
1043,2706,2105.0,American Pie 
1044,2707,1073.0,Arlington Road
1045,2709,10208.0,Muppets from Space
1046,2710,2667.0,"Blair Witch Project, The "
1047,2712,345.0,Eyes Wide Shut 
1048,2713,9825.0,Lake Placid
1049,2716,620.0,Ghostbusters  
1050,2717,2978.0,Ghostbusters II 
1051,2718,10490.0,Drop Dead Gorgeous
1052,2719,11618.0,"Haunting, The "
1053,2720,332.0,Inspector Gadget
1054,2722,8914.0,Deep Blue Sea
1055,2723,9824.0,Mystery Men 
1056,2724,4806.0,Runaway Bride
1057,2725,33430.0,Twin Falls Idaho
1058,2726,247.0,"Killing, The "
1059,2728,967.0,Spartacus 
1060,2729,802.0,Lolita
1061,2730,3175.0,Barry Lyndon
1062,2731,147.0,"400 Blows, The  "
1063,2735,10136.0,The Golden Child
1064,2739,873.0,The Color Purple
1065,2745,11416.0,"Mission, The "
1066,2746,10776.0,Little Shop of Horrors
1067,2750,30890.0,Radio Days 
1068,2759,16406.0,Dick
1069,2761,10386.0,"Iron Giant, The "
1070,2762,745.0,"Sixth Sense, The "
1071,2763,913.0,The Thomas Crown Affair
1072,2769,19457.0,The Yards
1073,2770,11353.0,Bowfinger
1074,2771,17707.0,Brokedown Palace
1075,2772,9781.0,Detroit Rock City
1076,2787,10552.0,Cat's Eye 
1077,2791,813.0,Airplane! 
1078,2795,11153.0,National Lampoon's Vacation
1079,2797,2280.0,Big 
1080,2801,39780.0,Oscar and Lucinda  
1081,2803,9944.0,"Pelican Brief, The "
1082,2804,850.0,"Christmas Story, A "
1083,2805,10154.0,Mickey Blue Eyes
1084,2807,10366.0,Universal Soldier: The Return
1085,2812,22314.0,In Too Deep
1086,2822,9096.0,Medicine Man
1087,2826,1911.0,The 13th Warrior
1088,2827,2900.0,"Astronaut's Wife, The "
1089,2828,17709.0,Dudley Do-Right
1090,2829,37718.0,The Muse
1091,2835,2162.0,Chill Factor
1092,2836,14578.0,Outside Providence
1093,2840,10307.0,Stigmata
1094,2841,11601.0,Stir of Echoes
1095,2858,14.0,American Beauty
1096,2860,11001.0,Blue Streak
1097,2861,10390.0,For Love of the Game
1098,2863,704.0,"Hard Day's Night, A "
1099,2865,142132.0,Sugar Town
1100,2871,10669.0,Deliverance 
1101,2872,11527.0,Excalibur 
1102,2881,10398.0,Double Jeopardy
1103,2882,2290.0,Jakob the Liar
1104,2883,24071.0,Mumford
1105,2886,16112.0,The Adventures of Elmo in Grouchland
1106,2888,14429.0,Drive Me Crazy
1107,2889,15198.0,"Mystery, Alaska"
1108,2890,6415.0,Three Kings
1109,2891,24066.0,"Happy, Texas"
1110,2905,11712.0,Sanjuro  
1111,2906,12618.0,Random Hearts
1112,2907,13824.0,Superstar
1113,2908,226.0,Boys Don't Cry
1114,2912,10388.0,The Limey
1115,2915,9346.0,Risky Business 
1116,2916,861.0,Total Recall
1117,2918,9377.0,Ferris Bueller's Day Off 
1118,2919,11541.0,"Year of Living Dangerously, The "
1119,2921,11901.0,High Plains Drifter
1120,2922,4929.0,Hang 'em High
1121,2925,8416.0,The Conformist
1122,2927,851.0,Brief Encounter 
1123,2929,18254.0,Reds
1124,2932,16642.0,Days of Heaven
1125,2935,3086.0,"Lady Eve, The "
1126,2937,32255.0,"Palm Beach Story, The "
1127,2939,19997.0,Niagara 
1128,2940,3767.0,Gilda 
1129,2941,17352.0,South Pacific 
1130,2942,535.0,Flashdance
1131,2943,2731.0,Indochine 
1132,2947,658.0,Goldfinger
1133,2948,657.0,From Russia with Love
1134,2949,646.0,Dr. No
1135,2950,5689.0,The Blue Lagoon
1136,2951,391.0,"Fistful of Dollars, A  "
1137,2952,8052.0,Sydney  
1138,2953,772.0,Home Alone 2: Lost in New York 
1139,2959,550.0,Fight Club 
1140,2961,12220.0,The Story of Us
1141,2965,29064.0,The Omega Code
1142,2966,404.0,"Straight Story, The "
1143,2967,42196.0,"Bad Seed, The "
1144,2968,36819.0,Time Bandits 
1145,2971,16858.0,All That Jazz
1146,2974,10496.0,Bats
1147,2975,16162.0,The Best Man
1148,2976,8649.0,Bringing Out the Dead
1149,2977,31306.0,Crazy in Alabama
1150,2978,10563.0,Three to Tango
1151,2987,856.0,Who Framed Roger Rabbit? 
1152,2989,699.0,For Your Eyes Only
1153,2990,709.0,Licence to Kill
1154,2991,253.0,Live and Let Die
1155,2993,660.0,Thunderball
1156,2995,11377.0,House on Haunted Hill
1157,2997,492.0,Being John Malkovich
1158,3000,128.0,Princess Mononoke  
1159,3005,9481.0,The Bone Collector
1160,3006,9008.0,"Insider, The "
1161,3007,14242.0,American Movie 
1162,3011,28145.0,"They Shoot Horses, Don't They? "
1163,3016,16281.0,Creepshow
1164,3017,16288.0,Creepshow 2
1165,3028,25560.0,"Taming of the Shrew, The "
1166,3029,21610.0,Nighthawks
1167,3030,11878.0,Yojimbo 
1168,3033,957.0,Spaceballs
1169,3036,62204.0,Quest for Fire
1170,3039,1621.0,Trading Places 
1171,3040,14035.0,Meatballs 
1172,3044,11498.0,Dead Again 
1173,3046,29371.0,The Incredibly True Adventure of Two Girls In Love
1174,3048,47941.0,Under the Rainbow
1175,3051,21349.0,Anywhere But Here
1176,3052,1832.0,Dogma 
1177,3053,10047.0,The Messenger: The Story of Joan of Arc
1178,3055,47692.0,Felicia's Journey
1179,3060,11663.0,"Commitments, The "
1180,3062,9289.0,The Longest Day
1181,3066,11165.0,Tora! Tora! Tora!
1182,3068,24226.0,The Verdict
1183,3071,29154.0,Stand and Deliver 
1184,3072,2039.0,Moonstruck 
1185,3077,20565.0,42 Up 
1186,3081,2668.0,Sleepy Hollow 
1187,3082,36643.0,The World Is Not Enough
1188,3087,9647.0,Scrooged 
1189,3094,26371.0,Maurice
1190,3095,596.0,"Grapes of Wrath, The "
1191,3097,20334.0,"Shop Around the Corner, The "
1192,3098,11393.0,"Natural, The "
1193,3101,10998.0,Fatal Attraction 
1194,3104,9013.0,Midnight Run
1195,3108,177.0,"Fisher King, The "
1196,3111,13681.0,Places in the Heart 
1197,3113,9946.0,End of Days
1198,3114,863.0,Toy Story 2 
1199,3115,31582.0,Flawless 
1200,3117,22267.0,Ride with the Devil
1201,3125,20024.0,"End of the Affair, The "
1202,3134,777.0,Grand Illusion  
1203,3135,21887.0,"Great Santini, The "
1204,3145,32274.0,Cradle Will Rock
1205,3146,10402.0,Deuce Bigalow: Male Gigolo
1206,3147,497.0,"Green Mile, The "
1207,3152,25188.0,"Last Picture Show, The "
1208,3155,1439.0,Anna and the King
1209,3156,2277.0,Bicentennial Man
1210,3157,10137.0,Stuart Little
1211,3159,49948.0,Fantasia 2000
1212,3160,334.0,Magnolia 
1213,3163,46435.0,Topsy-Turvy
1214,3173,9563.0,Any Given Sunday
1215,3174,1850.0,Man on the Moon 
1216,3175,926.0,Galaxy Quest 
1217,3176,1213.0,"Talented Mr. Ripley, The "
1218,3177,10471.0,Next Friday
1219,3178,10400.0,"Hurricane, The "
1220,3179,10397.0,Angela's Ashes
1221,3181,12524.0,Titus 
1222,3185,10219.0,Snow Falling on Cedars
1223,3186,3558.0,"Girl, Interrupted "
1224,3189,17908.0,My Dog Skip
1225,3190,10384.0,Supernova
1226,3192,48233.0,"Terrorist, The   "
1227,3204,16241.0,The Boys from Brazil
1228,3208,9644.0,National Lampoon's Loaded Weapon 1
1229,3210,13342.0,Fast Times at Ridgemont High 
1230,3211,35119.0,"Cry in the Dark, A "
1231,3225,10472.0,Down to You
1232,3238,18681.0,Eye of the Beholder
1233,3240,20468.0,The Big Tease
1234,3246,1883.0,Malcolm X
1235,3247,2005.0,Sister Act 
1236,3250,7305.0,Alive 
1237,3253,8872.0,Wayne's World
1238,3255,11287.0,A League of Their Own
1239,3256,9869.0,Patriot Games
1240,3257,619.0,The Bodyguard
1241,3258,9374.0,Death Becomes Her 
1242,3259,11259.0,Far and Away 
1243,3260,8293.0,Howards End 
1244,3263,10158.0,White Men Can't Jump 
1245,3265,11782.0,Hard-Boiled  
1246,3266,10086.0,Man Bites Dog  
1247,3267,9367.0,El Mariachi
1248,3270,16562.0,"Cutting Edge, The "
1249,3273,4234.0,Scream 3 
1250,3275,8374.0,The Boondock Saints
1251,3276,29076.0,Gun Shy
1252,3281,113096.0,"Brandon Teena Story, The "
1253,3285,1907.0,The Beach
1254,3286,15489.0,Snow Day
1255,3287,15655.0,The Tigger Movie
1256,3298,14181.0,Boiler Room
1257,3299,10385.0,Hanging Up
1258,3300,2787.0,Pitch Black
1259,3301,2069.0,The Whole Nine Yards
1260,3306,28978.0,"Circus, The "
1261,3307,901.0,City Lights 
1262,3310,10098.0,"Kid, The "
1263,3316,2155.0,Reindeer Games
1264,3317,11004.0,Wonder Boys 
1265,3324,25166.0,Drowning Mona
1266,3325,1831.0,The Next Best Thing
1267,3326,10416.0,What Planet Are You From?
1268,3327,14271.0,Beyond the Mat
1269,3328,4816.0,Ghost Dog: The Way of the Samurai
1270,3330,28569.0,Splendor in the Grass 
1271,3338,20423.0,For All Mankind 
1272,3341,24481.0,Born Yesterday 
1273,3354,2067.0,Mission to Mars
1274,3355,622.0,The Ninth Gate
1275,3360,5693.0,Hoosiers  
1276,3363,838.0,American Graffiti
1277,3384,8333.0,"Taking of Pelham One Two Three, The "
1278,3385,19259.0,Volunteers 
1279,3386,820.0,JFK 
1280,3390,58048.0,Shanghai Surprise
1281,3396,11176.0,The Muppet Movie
1282,3403,24575.0,Raise the Titanic
1283,3408,462.0,Erin Brockovich 
1284,3409,9532.0,Final Destination
1285,3420,17443.0,...And Justice for All 
1286,3421,8469.0,Animal House 
1287,3422,27995.0,She's Gotta Have It
1288,3423,36739.0,School Daze
1289,3424,925.0,Do the Right Thing 
1290,3425,41823.0,Mo' Better Blues
1291,3429,54825.0,Creature Comforts 
1292,3435,996.0,Double Indemnity 
1293,3439,1497.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
1294,3440,1499.0,Teenage Mutant Ninja Turtles III
1295,3441,1880.0,Red Dawn
1296,3444,11690.0,Bloodsport
1297,3447,36652.0,"Good Earth, The "
1298,3448,801.0,"Good Morning, Vietnam"
1299,3451,1879.0,Guess Who's Coming to Dinner 
1300,3452,2085.0,Romeo Must Die
1301,3453,13539.0,Here On Earth
1302,3454,16222.0,Whatever It Takes
1303,3456,17078.0,"Color of Paradise, The  "
1304,3461,9960.0,Lord of the Flies 
1305,3462,3082.0,Modern Times 
1306,3467,24748.0,Hud
1307,3468,990.0,"Hustler, The "
1308,3469,1908.0,Inherit the Wind 
1309,3471,840.0,Close Encounters of the Third Kind
1310,3475,25673.0,"Place in the Sun, A "
1311,3478,16620.0,La Bamba
1312,3479,526.0,Ladyhawke
1313,3481,243.0,High Fidelity 
1314,3483,10501.0,The Road to El Dorado
1315,3484,11478.0,The Skulls
1316,3489,879.0,Hook 
1317,3498,11327.0,Midnight Express 
1318,3499,1700.0,Misery 
1319,3502,41659.0,My Life 
1320,3503,593.0,Solaris
1321,3504,10774.0,Network 
1322,3507,11356.0,"Odd Couple, The "
1323,3510,10559.0,Frequency
1324,3511,20697.0,Ready to Rumble
1325,3512,2621.0,Return to Me 
1326,3515,49721.0,Me Myself I 
1327,3519,17339.0,Force 10 from Navarone
1328,3526,1552.0,Parenthood 
1329,3527,106.0,Predator 
1330,3528,10333.0,"Prince of Tides, The "
1331,3529,11027.0,The Postman Always Rings Twice
1332,3534,10468.0,28 Days
1333,3535,1359.0,American Psycho
1334,3536,4967.0,Keeping the Faith 
1335,3538,10557.0,East Is East
1336,3543,13776.0,Diner
1337,3546,10242.0,What Ever Happened to Baby Jane? 
1338,3548,16347.0,Auntie Mame 
1339,3549,4825.0,Guys and Dolls 
1340,3552,11977.0,Caddyshack 
1341,3553,18041.0,Gossip
1342,3554,14736.0,Love & Basketball
1343,3555,3536.0,U-571
1344,3556,1443.0,"Virgin Suicides, The "
1345,3559,28971.0,Limelight 
1346,3564,889.0,The Flintstones in Viva Rock Vegas
1347,3565,10564.0,Where the Heart Is
1348,3566,15723.0,"Big Kahuna, The "
1349,3568,125537.0,Smiling Fish & Goat On Fire
1350,3578,98.0,Gladiator 
1351,3581,11129.0,Human Traffic
1352,3593,5491.0,Battlefield Earth
1353,3594,10560.0,Center Stage
1354,3596,19419.0,Screwed
1355,3597,23531.0,Whipped
1356,3608,5683.0,Pee-wee's Big Adventure 
1357,3615,10567.0,Dinosaur
1358,3616,10642.0,Loser
1359,3617,9285.0,Road Trip
1360,3618,10569.0,Small Time Crooks
1361,3623,955.0,Mission: Impossible II
1362,3624,8584.0,Shanghai Noon
1363,3629,962.0,"Gold Rush, The "
1364,3633,668.0,On Her Majesty's Secret Service
1365,3635,691.0,The Spy Who Loved Me
1366,3638,698.0,Moonraker
1367,3639,682.0,The Man with the Golden Gun
1368,3646,9600.0,Big Momma's House
1369,3671,11072.0,Blazing Saddles 
1370,3672,23069.0,Benji
1371,3675,13368.0,White Christmas 
1372,3676,985.0,Eraserhead 
1373,3683,11368.0,Blood Simple 
1374,3686,1551.0,Flatliners
1375,3688,10246.0,Porky's
1376,3693,15239.0,The Toxic Avenger
1377,3694,28165.0,The Toxic Avenger Part II
1378,3697,169.0,Predator 2
1379,3698,865.0,The Running Man
1380,3702,9659.0,Mad Max
1381,3703,8810.0,Mad Max 2: The Road Warrior
1382,3704,9355.0,Mad Max Beyond Thunderdome
1383,3707,10068.0,Nine 1/2 Weeks
1384,3708,11495.0,Firestarter
1385,3710,10117.0,Action Jackson
1386,3712,25562.0,Soapdish 
1387,3717,9679.0,Gone in Sixty Seconds
1388,3723,10264.0,Hamlet 
1389,3724,31657.0,Coming Home 
1390,3730,592.0,"Conversation, The "
1391,3735,9040.0,Serpico 
1392,3740,6978.0,Big Trouble in Little China
1393,3743,10571.0,Boys and Girls
1394,3744,479.0,Shaft
1395,3745,7450.0,Titan A.E.
1396,3747,25636.0,Jesus' Son
1397,3751,7443.0,Chicken Run
1398,3752,2123.0,"Me, Myself & Irene"
1399,3753,2024.0,The Patriot
1400,3754,17711.0,The Adventures of Rocky & Bullwinkle
1401,3755,2133.0,The Perfect Storm
1402,3760,11598.0,The Kentucky Fried Movie
1403,3761,9702.0,Bound by Honor
1404,3774,16096.0,House Party 2
1405,3784,4244.0,The Kid
1406,3786,20770.0,But I'm a Cheerleader
1407,3790,23655.0,Groove
1408,3791,1788.0,Footloose
1409,3792,32275.0,Duel in the Sun
1410,3793,36657.0,X-Men 
1411,3794,44490.0,Chuck & Buck
1412,3797,36047.0,The In Crowd
1413,3798,2655.0,What Lies Beneath
1414,3801,93.0,Anatomy of a Murder 
1415,3811,13783.0,Breaker Morant 
1416,3812,11624.0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
1417,3816,29263.0,"Official Story, The  "
1418,3821,12107.0,Nutty Professor II: The Klumps
1419,3824,10641.0,Autumn in New York
1420,3825,6282.0,Coyote Ugly
1421,3826,9383.0,Hollow Man
1422,3827,5551.0,Space Cowboys
1423,3830,27723.0,Psycho Beach Party
1424,3833,33468.0,The Brain That Wouldn't Die
1425,3837,15158.0,Phantasm II
1426,3844,10860.0,Steel Magnolias 
1427,3849,27452.0,The Spiral Staircase 
1428,3857,10391.0,Bless the Child
1429,3858,14195.0,Cecil B. Demented
1430,3859,15665.0,"Eyes of Tammy Faye, The "
1431,3861,10393.0,The Replacements
1432,3863,8843.0,The Cell
1433,3864,10643.0,Godzilla 2000
1434,3865,23618.0,The Original Kings of Comedy
1435,3869,37137.0,The Naked Gun 2½: The Smell of Fear
1436,3877,9651.0,Supergirl 
1437,3879,11398.0,The Art of War
1438,3882,1588.0,Bring It On
1439,3884,19150.0,The Crew
1440,3889,12211.0,Highlander: Endgame
1441,3893,10480.0,Nurse Betty
1442,3895,10685.0,The Watcher
1443,3896,1619.0,The Way of the Gun
1444,3897,786.0,Almost Famous 
1445,3901,18074.0,Duets
1446,3908,12212.0,Urban Legends: Final Cut
1447,3909,14629.0,Woman on Top
1448,3910,16.0,Dancer in the Dark 
1449,3911,13785.0,Best in Show 
1450,3914,22597.0,The Broken Hearts Club: A Romantic Comedy
1451,3916,10637.0,Remember the Titans
1452,3917,9003.0,Hellraiser
1453,3932,10787.0,"Invisible Man, The "
